int,string,string,string,int,int
003087,酷,m,h-s-hz-p-sw-h-h-p-h-s-h-s-hz-h,2,213
003088,酿,m,h-s-hz-p-sw-h-h-d-hz-h-h-st-p-n,2,213
003089,酸,j,h-s-hz-p-sw-h-h-pz-d-p-d-p-hp-n,2,213
003090,碟,t,h-p-s-hz-h-h-s-s-h-sz-h-s-p-n,2,151
003091,碱,t,h-p-s-hz-h-h-p-h-s-hz-h-xg-p-d,2,151
003092,碳,t,h-p-s-hz-h-s-sz-s-h-p-d-p-p-n,2,151
003093,磁,t,h-p-s-hz-h-d-p-h-pz-pz-d-pz-pz-d,2,151
003094,愿,m,h-p-p-s-hz-h-h-sg-p-d-d-xg-d-d,7,125
003095,需,j,h-d-hp-s-d-d-d-d-h-p-s-hzg-s-s,3,218
003096,辖,m,h-pz-s-t-d-d-hp-h-h-h-s-s-hz-h,2,086
003097,辗,h,h-pz-s-t-hz-h-p-h-s-s-h-st-p-n,2,086
003098,雌,j,s-h-s-t-h-st-p-s-d-h-h-h-s-h,2,230
003099,裳,h,s-d-p-d-hp-s-hz-h-d-h-p-st-p-n,5,187
003100,颗,m,s-hz-h-h-h-s-p-d-h-p-s-hz-p-d,2,179
003101,瞅,h,s-hz-h-h-h-p-h-s-p-d-d-p-p-n,4,146
003102,墅,t,s-hz-h-h-s-h-t-hp-d-hp-sg-h-s-h,3,071
003103,嗽,j,s-hz-h-h-s-hz-h-s-p-d-p-hp-p-n,4,056
003104,踊,t,s-hz-h-s-h-s-t-hp-d-s-hzg-h-h-s,2,216
003105,蜻,j,s-hz-h-s-h-d-h-h-s-h-s-hzg-h-h,2,166
003106,蜡,h,s-hz-h-s-h-d-h-s-s-h-s-hz-h-h,2,166
003107,蝇,m,s-hz-h-s-h-d-s-hz-h-s-hz-h-h-swg,2,166
003108,蜘,j,s-hz-h-s-h-d-p-h-h-p-d-s-hz-h,4,166
003109,蝉,j,s-hz-h-s-h-d-d-p-s-hz-h-h-h-s,2,166
003110,嘛,s,s-hz-h-d-h-p-h-s-p-d-h-s-p-n,2,056
003111,嘀,h,s-hz-h-d-h-d-p-s-hzg-h-s-s-hz-h,2,056
003112,赚,m,s-hz-p-d-d-p-h-hz-h-h-s-s-p-n,2,082
003113,锹,j,p-h-h-h-st-p-h-s-p-d-d-p-p-n,4,140
003114,锻,j,p-h-h-h-st-p-s-h-h-t-p-hzw-hp-n,4,140
003115,镀,j,p-h-h-h-st-d-h-p-h-s-s-h-hp-n,2,140
003116,舞,s,p-h-h-s-s-s-s-h-p-hp-d-h-pz-s,3,074
003117,舔,h,p-h-s-s-hz-h-h-h-p-n-sg-d-d-d,2,177
003118,稳,t,p-h-s-p-d-p-hp-hz-h-h-d-xg-d-d,2,139
003119,熏,s,p-h-s-hz-d-p-h-s-h-h-d-d-d-d,3,084
003120,箕,m,p-h-d-p-h-d-h-s-s-h-h-h-p-d,3,188
003121,算,m,p-h-d-p-h-d-s-hz-h-h-h-h-p-s,3,188
003122,箩,m,p-h-d-p-h-d-s-hz-s-s-h-p-hp-d,3,188
003123,管,m,p-h-d-p-h-d-d-d-hp-s-hz-h-hz-h,3,188
003124,箫,m,p-h-d-p-h-d-hz-h-h-s-p-s-p-d,3,188
003125,舆,j,p-s-h-h-h-pz-h-s-hz-h-h-h-p-d,3,086
003126,僚,h,p-s-h-p-n-d-p-s-hz-h-h-sg-p-d,2,029
003127,僧,j,p-s-d-p-s-hz-s-d-p-h-s-hz-h-h,2,029
003128,鼻,s,p-s-hz-h-h-h-s-hz-h-s-h-h-p-s,5,262
003129,魄,s,p-s-hz-h-h-p-s-hz-h-h-p-swg-pz-d,2,234
003130,魅,s,p-s-hz-h-h-p-swg-pz-d-h-h-s-p-n,8,234
003131,貌,s,p-d-d-p-wg-p-p-p-s-hz-h-h-p-swg,2,214
003132,膜,s,p-hzg-h-h-h-s-s-s-hz-h-h-h-p-n,2,129
003133,膊,s,p-hzg-h-h-h-s-hz-h-h-s-d-h-sg-d,2,129
003134,膀,s,p-hzg-h-h-d-h-d-p-d-hp-d-h-hzg-p,2,129
003135,鲜,j,p-hp-s-hz-h-s-h-t-d-p-h-h-h-s,2,229
003136,疑,m,p-swg-p-h-h-p-d-hp-d-hp-s-h-p-n,2,159
003137,孵,s,p-st-d-p-hzg-s-d-p-d-d-p-hp-sg-h,2,081
003138,馒,s,p-hp-st-s-hz-h-h-s-hz-s-s-h-hp-n,2,065
003139,裹,h,d-h-s-hz-h-h-h-s-p-d-p-st-p-n,5,187
003140,敲,m,d-h-s-hz-h-s-hzg-s-hz-h-s-h-hp-n,2,108
003141,豪,s,d-h-s-hz-h-d-hp-h-p-wg-p-p-p-n,5,209
003142,膏,m,d-h-s-hz-h-d-hp-s-hz-h-s-hzg-h-h,5,129
003143,遮,h,d-h-p-h-s-s-h-d-d-d-d-d-hzzp-n,8,043
003144,腐,s,d-h-p-p-s-h-sg-d-s-hzg-p-d-p-d,7,175
003145,瘩,h,d-h-p-d-t-h-s-s-p-n-h-s-hz-h,7,147
003146,瘟,s,d-h-p-d-t-s-hz-h-h-s-hz-s-s-h,7,147
003147,瘦,j,d-h-p-d-t-p-s-h-hz-h-h-s-hp-n,7,147
003148,辣,h,d-h-d-p-h-h-p-h-s-hz-h-s-p-n,2,210
003149,彰,h,d-h-d-p-h-s-hz-h-h-h-s-p-p-p,2,063
003150,竭,m,d-h-d-p-t-s-hz-h-h-p-hzg-p-d-sz,2,141
003151,端,h,d-h-d-p-t-s-sz-s-h-p-s-hzg-s-s,2,141
003152,旗,m,d-h-hzg-p-p-h-h-s-s-h-h-h-p-d,2,090
003153,精,j,d-p-h-s-p-d-h-h-s-h-s-hzg-h-h,2,173
003154,粹,j,d-p-h-s-p-d-d-h-p-d-p-d-h-s,2,173
003155,歉,m,d-p-h-hz-h-h-s-s-p-d-p-hp-p-n,2,111
003156,弊,s,d-p-s-hzg-s-p-d-p-h-p-n-h-p-s,3,050
003157,熄,h,d-p-p-d-p-s-hz-h-h-h-d-xg-d-d,2,096
003158,熔,h,d-p-p-d-d-d-hp-p-d-p-n-s-hz-h,2,096
003159,煽,h,d-p-p-d-d-hz-h-p-hzg-d-t-hzg-d-t,2,096
003160,潇,s,d-d-t-h-s-s-hz-h-h-s-p-s-p-d,2,068
003161,漆,s,d-d-t-h-s-p-d-p-n-sg-d-t-p-d,2,068
003162,漱,s,d-d-t-h-s-hz-h-s-p-d-p-hp-p-n,4,068
003163,漂,s,d-d-t-h-s-hz-s-s-h-h-h-sg-p-d,2,068
003164,漫,s,d-d-t-s-hz-h-h-s-hz-s-s-h-hp-n,2,068
003165,滴,s,d-d-t-d-h-d-p-s-hzg-h-s-s-hz-h,2,068
003166,漾,s,d-d-t-d-p-h-h-s-h-d-hzg-hp-p-n,2,068
003167,演,s,d-d-t-d-d-hp-h-s-hz-h-s-h-p-d,2,068
003168,漏,s,d-d-t-hz-h-p-h-s-hzg-s-d-d-d-d,2,068
003169,慢,s,d-d-s-s-hz-h-h-s-hz-s-s-h-hp-n,2,076
003170,慷,m,d-d-s-d-h-p-hz-h-h-sg-d-t-p-n,2,076
003171,寨,m,d-d-hp-h-h-s-s-h-p-n-h-sg-p-d,5,059
003172,赛,j,d-d-hp-h-h-s-s-h-p-n-s-hz-p-d,5,082
003173,寡,s,d-d-hp-h-p-s-hz-h-h-h-p-n-hzg-p,5,059
003174,察,j,d-d-hp-p-hp-d-d-hp-n-h-h-sg-p-d,3,059
003175,蜜,s,d-d-hp-d-xg-d-p-d-s-hz-h-s-h-d,5,166
003176,寥,h,d-d-hp-hz-d-t-hz-d-t-p-n-p-p-p,3,059
003177,谭,h,d-hzt-h-s-hz-s-s-h-s-hz-h-h-h-s,2,035
003178,肇,m,d-hz-h-p-p-h-p-n-hz-h-h-h-h-s,3,184
003179,褐,s,d-hp-s-p-d-s-hz-h-h-p-hzg-p-d-sz,2,158
003180,褪,h,d-hp-s-p-d-hz-h-h-st-p-d-d-hzzp-n,2,158
003181,谱,s,d-hzt-d-p-h-s-s-d-p-h-s-hz-h-h,2,035
003182,隧,j,hpwg-s-d-p-h-p-wg-p-p-p-d-d-hzzp-n,2,020
003183,嫩,h,pd-p-h-h-s-hz-h-s-p-pd-p-h-p-n,4,060
003184,翠,j,hz-d-t-hz-d-t-d-h-p-d-p-d-h-s,3,190
003185,熊,s,pz-d-s-hzg-h-h-p-swg-p-swg-d-d-d-d,3,084
003186,凳,m,hp-d-p-p-n-h-s-hz-h-d-p-h-p-hzwg,3,022
003187,骡,h,hz-szzg-t-s-hz-h-s-h-pz-pz-d-sg-p-d,2,057
003188,缩,j,pz-pz-t-d-d-hp-p-s-h-p-s-hz-h-h,2,069
003189,慧,s,h-h-h-s-h-h-h-s-hz-h-h-d-xg-d-d,3,125
003190,撵,h,h-sg-t-h-h-p-d-h-h-p-n-h-pz-h-s,2,067
003191,撕,j,h-sg-t-h-s-s-h-h-h-p-d-p-p-h-s,4,067
003192,撒,s,h-sg-t-h-s-s-h-s-hzg-h-h-p-h-p-n,4,067
003193,撩,h,h-sg-t-h-p-n-d-p-s-hz-h-h-sg-p-d,2,067
003194,趣,j,h-s-h-s-h-p-n-h-s-s-h-h-t-hp-d,8,215
003195,趟,h,h-s-h-s-h-p-n-s-d-p-s-hzg-s-hz-h,8,215
003196,撑,h,h-sg-t-s-d-p-d-hp-s-hz-h-p-h-h-sg,2,067
003197,撮,j,h-sg-t-s-hz-h-h-h-s-s-h-h-t-hp-n,2,067
003198,撬,m,h-sg-t-p-h-h-swg-p-h-h-st-p-h-h-swg,2,067
003199,播,s,h-sg-t-p-d-p-h-s-p-n-s-hz-h-s-h,2,067
003200,擒,m,h-sg-t-p-n-d-h-p-d-sz-s-s-hzg-pz-d,2,067
003201,墩,t,h-s-t-d-h-s-hz-h-hp-sg-t-p-h-p-n,4,071
003202,撞,j,h-sg-t-d-h-d-p-h-s-hz-h-h-s-h-h,2,067
003203,撤,h,h-sg-t-d-h-pz-d-s-hzg-h-h-p-h-p-n,4,067
003204,增,t,h-s-t-d-p-s-hz-s-d-p-h-s-hz-h-h,2,071
003205,撰,h,h-sg-t-hz-h-swg-hz-h-swg-h-s-s-h-p-d,2,067
003206,聪,j,h-s-s-h-h-t-d-p-s-hz-h-d-xg-d-d,2,168
003207,鞋,t,h-s-s-h-s-hz-h-h-s-h-s-h-h-s-h,2,232
003208,鞍,t,h-s-s-h-s-hz-h-h-s-d-d-hp-pd-p-h,2,232
003209,蕉,m,h-s-s-p-s-d-h-h-h-s-h-d-d-d-d,3,038
003210,蕊,m,h-s-s-d-xg-d-d-d-xg-d-d-d-xg-d-d,3,038
003211,蔬,m,h-s-s-hp-s-h-s-t-d-h-pz-d-p-s-swg,3,038
003212,蕴,m,h-s-s-pz-pz-t-s-hz-h-h-s-hz-s-s-h,3,038
003213,横,m,h-s-p-d-h-s-s-h-s-hz-h-s-h-p-d,2,102
003214,槽,m,h-s-p-d-h-s-hz-h-s-s-h-s-hz-h-h,2,102
003215,樱,m,h-s-p-d-s-hz-p-d-s-hz-p-d-pd-p-h,2,102
003216,橡,m,h-s-p-d-p-hp-s-hz-h-p-wg-p-p-p-n,2,102
003217,樟,m,h-s-p-d-d-h-d-p-h-s-hz-h-h-h-s,2,102
003218,橄,m,h-s-p-d-hp-h-s-s-h-h-t-p-h-p-n,4,102
003219,敷,j,h-s-hz-h-h-s-d-d-h-hzg-p-p-h-p-n,2,109
003220,豌,t,h-s-hz-h-d-p-t-d-d-hp-p-hp-d-hzg-swg,2,200
003221,飘,h,h-s-hz-s-s-h-h-h-sg-p-d-p-hzwg-p-d,2,091
003222,醋,j,h-s-hz-p-sw-h-h-h-s-s-h-s-hz-h-h,2,213
003223,醇,s,h-s-hz-p-sw-h-h-d-h-s-hz-h-hp-sg-h,2,213
003224,醉,m,h-s-hz-p-sw-h-h-d-h-p-d-p-d-h-s,2,213
003225,磕,t,h-p-s-hz-h-h-s-h-pz-d-s-hz-s-s-h,2,151
003226,磊,t,h-p-s-hz-h-h-p-s-hz-h-h-p-s-hz-h,13,151
003227,磅,t,h-p-s-hz-h-d-h-d-p-d-hp-d-h-hzg-p,2,151
003228,碾,t,h-p-s-hz-h-hz-h-p-h-s-s-h-st-p-n,2,151
003229,震,s,h-d-hp-s-d-d-d-d-h-p-h-h-st-p-n,3,218
003230,霄,s,h-d-hp-s-d-d-d-d-s-d-p-s-hzg-h-h,3,218
003231,霉,s,h-d-hp-s-d-d-d-d-p-h-sz-hzg-d-h-d,3,218
003232,瞒,s,s-hz-h-h-h-h-s-s-h-s-hzg-p-d-p-d,2,146
003233,题,h,s-hz-h-h-h-s-h-p-n-h-p-s-hz-p-d,8,179
003234,暴,s,s-hz-h-h-h-s-s-h-p-n-sg-d-t-p-d,5,113
003235,瞎,m,s-hz-h-h-h-d-d-hp-h-h-h-s-s-hz-h,2,146
003236,嘻,j,s-hz-h-h-s-h-s-hz-h-d-p-h-s-hz-h,2,056
003237,嘶,j,s-hz-h-h-s-s-h-h-h-p-d-p-p-h-s,4,056
003238,嘲,h,s-hz-h-h-s-s-hz-h-h-h-s-p-hzg-h-h,4,056
003239,嘹,h,s-hz-h-h-p-n-d-p-s-hz-h-h-sg-p-d,2,056
003240,影,t,s-hz-h-h-d-h-s-hz-h-sg-p-d-p-p-p,2,063
003241,踢,h,s-hz-h-s-h-s-t-s-hz-h-h-p-hzg-p-p,2,216
003242,踏,h,s-hz-h-s-h-s-t-sg-hp-p-n-s-hz-h-h,2,216
003243,踩,j,s-hz-h-s-h-s-t-p-d-d-p-h-s-p-n,2,216
003244,踪,j,s-hz-h-s-h-s-t-d-d-hp-h-h-sg-p-d,2,216
003245,蝶,h,s-hz-h-s-h-d-h-s-s-h-sz-h-s-p-n,2,166
003246,蝴,t,s-hz-h-s-h-d-h-s-s-hz-h-p-hzg-h-h,4,166
003247,蝠,s,s-hz-h-s-h-d-h-s-hz-h-s-hz-h-s-h,2,166
003248,蝎,m,s-hz-h-s-h-d-s-hz-h-h-p-hzg-p-d-sz,2,166
003249,蝌,m,s-hz-h-s-h-d-p-h-s-p-d-d-d-h-s,4,166
003250,蝗,m,s-hz-h-s-h-d-p-s-hz-h-h-h-h-s-h,2,166
003251,蝙,s,s-hz-h-s-h-d-d-hz-h-p-s-hzg-h-s-s,2,166
003252,嘿,t,s-hz-h-s-hz-d-p-h-s-h-h-d-d-d-d,2,056
003253,嘱,j,s-hz-h-hz-h-p-p-s-hz-h-s-hzg-s-t-d,2,056
003254,幢,j,s-hzg-s-d-h-d-p-h-s-hz-h-h-s-h-h,2,055
003255,墨,s,s-hz-d-p-h-s-h-h-d-d-d-d-h-s-h,3,071
003256,镇,j,p-h-h-h-st-h-s-s-hz-h-h-h-h-p-d,2,140
003257,镐,j,p-h-h-h-st-d-h-s-hz-h-s-hzg-s-hz-h,2,140
003258,镑,j,p-h-h-h-st-d-h-d-p-d-hp-d-h-hzg-p,2,140
003259,靠,m,p-h-s-h-s-hz-h-s-h-h-h-s-h-h-h,3,221
003260,稽,m,p-h-s-p-d-h-p-swg-d-p-swg-s-hz-h-h,2,139
003261,稻,m,p-h-s-p-d-p-d-d-p-p-s-h-hz-h-h,2,139
003262,黎,h,p-h-s-p-d-p-hzg-p-p-n-sg-d-t-p-d,3,258
003263,稿,m,p-h-s-p-d-d-h-s-hz-h-s-hzg-s-hz-h,2,139
003264,稼,m,p-h-s-p-d-d-d-hp-h-p-wg-p-p-p-n,2,139
003265,箱,m,p-h-d-p-h-d-h-s-p-d-s-hz-h-h-h,3,188
003266,篓,m,p-h-d-p-h-d-d-p-h-s-p-n-pd-p-h,3,188
003267,箭,m,p-h-d-p-h-d-d-p-h-s-hzg-h-h-s-sg,3,188
003268,篇,m,p-h-d-p-h-d-d-hz-h-p-s-hzg-h-s-s,3,188
003269,僵,m,p-s-h-s-hz-h-s-h-h-s-hz-h-s-h-h,2,029
003270,躺,h,p-s-hzg-h-h-h-p-s-d-p-s-hzg-s-hz-h,2,208
003271,僻,h,p-s-hz-h-p-s-hz-h-d-h-d-p-h-h-s,4,029
003272,德,h,p-p-s-h-p-s-hz-s-s-h-h-d-xg-d-d,2,040
003273,艘,j,p-p-hzg-d-h-d-p-s-h-hz-h-h-s-hp-n,2,186
003274,膝,j,p-hzg-h-h-h-s-p-d-p-n-sg-d-t-d-d,2,129
003275,膛,h,p-hzg-h-h-s-d-p-d-hp-s-hz-h-h-s-h,2,129
003276,鲤,h,p-hp-s-hz-h-s-h-t-s-hz-h-h-s-h-h,2,229
003277,鲫,m,p-hp-s-hz-h-s-h-t-hz-h-h-st-d-hzg-s,4,229
003278,熟,j,d-h-s-hz-h-hp-sg-t-p-hzwg-d-d-d-d-d,3,084
003279,摩,s,d-h-p-h-s-p-d-h-s-p-n-p-h-h-sg,7,116
003280,褒,s,d-h-p-s-s-hz-h-h-s-p-d-p-st-p-n,5,187
003281,瘪,s,d-h-p-d-t-p-s-hz-h-h-h-p-n-p-swg,7,147
003282,瘤,h,d-h-p-d-t-p-st-d-hzg-p-s-hz-h-s-h,7,147
003283,瘫,h,d-h-p-d-t-hp-d-p-s-d-h-h-h-s-h,7,147
003284,凛,s,d-t-d-h-s-hz-s-hz-h-h-h-h-sg-p-d,2,012
003285,颜,m,d-h-d-p-h-p-p-p-p-h-p-s-hz-p-d,2,179
003286,毅,m,d-h-d-p-h-p-wg-p-p-p-d-p-hzw-hp-n,2,117
003287,糊,t,d-p-h-s-p-d-h-s-s-hz-h-p-hzg-h-h,4,173
003288,遵,j,d-p-h-s-hz-p-sw-h-h-h-sg-d-d-hzzp-n,8,043
003289,憋,s,d-p-s-hzg-s-p-d-p-h-p-n-d-xg-d-d,3,125
003290,潜,s,d-d-t-h-h-p-d-h-h-p-n-s-hz-h-h,2,068
003291,澎,s,d-d-t-h-s-h-s-hz-h-d-p-t-p-p-p,4,068
003292,潮,s,d-d-t-h-s-s-hz-h-h-h-s-p-hzg-h-h,4,068
003293,潭,s,d-d-t-h-s-hz-s-s-h-s-hz-h-h-h-s,2,068
003294,鲨,s,d-d-t-s-p-d-p-p-hp-s-hz-h-s-h-h,3,229
003295,澳,s,d-d-t-p-s-hz-d-p-h-s-p-d-h-p-n,2,068
003296,潘,s,d-d-t-p-d-p-h-s-p-n-s-hz-h-s-h,2,068
003297,澈,s,d-d-t-d-h-pz-d-s-hzg-h-h-p-h-p-n,4,068
003298,澜,s,d-d-t-d-s-hzg-h-s-hz-d-p-h-s-p-d,2,068
003299,澄,s,d-d-t-hp-d-p-p-n-h-s-hz-h-d-p-h,2,068
003300,懂,m,d-d-s-h-s-s-p-h-s-hz-h-h-s-h-h,2,076
003301,憔,m,d-d-s-p-s-d-h-h-h-s-h-d-d-d-d,2,076
003302,懊,t,d-d-s-p-s-hz-d-p-h-s-p-d-h-p-n,2,076
003303,憎,j,d-d-s-d-p-s-hz-s-d-p-h-s-hz-h-h,2,076
003304,额,m,d-d-hp-p-hp-d-s-hz-h-h-p-s-hz-p-d,2,179
003305,翩,s,d-hz-h-p-s-hzg-h-s-s-hzg-d-t-hzg-d-t,4,190
003306,褥,j,d-hp-s-p-d-h-p-h-h-st-p-n-h-sg-d,2,158
003307,谴,j,d-hzt-s-hz-h-s-h-s-hz-h-hz-h-d-hzzp-n,2,035
003308,鹤,s,d-hp-p-s-d-h-h-h-s-h-p-hzg-d-szzg-h,2,148
003309,憨,s,hp-h-s-s-h-h-t-p-h-p-n-d-xg-d-d,3,125
003310,慰,t,hz-h-p-h-h-sg-p-d-h-sg-d-d-xg-d-d,3,125
003311,劈,j,hz-h-p-s-hz-h-d-h-d-p-h-h-s-hzg-p,3,015
003312,履,s,hz-h-p-p-p-s-p-h-s-hz-h-h-p-hp-n,7,064
003313,豫,t,hp-d-hp-sg-p-hp-s-hz-h-p-wg-p-p-p-n,2,209
003314,缭,h,pz-pz-t-h-p-n-d-p-s-hz-h-h-sg-p-d,2,069
003315,撼,s,h-sg-t-h-p-h-s-hz-h-xg-p-d-d-xg-d-d,2,067
003316,擂,h,h-sg-t-h-d-hp-s-d-d-d-d-s-hz-h-s-h,2,067
003317,操,j,h-sg-t-s-hz-h-s-hz-h-s-hz-h-h-s-p-n,2,067
003318,擅,j,h-sg-t-d-h-s-hz-s-hz-h-h-s-hz-h-h-h,2,067
003319,燕,t,h-s-s-h-s-hz-h-s-h-t-p-swg-d-d-d-d,5,084
003320,蕾,m,h-s-s-h-d-hp-s-d-d-d-d-s-hz-h-s-h,3,038
003321,薯,m,h-s-s-s-hz-s-s-h-h-s-h-p-s-hz-h-h,5,038
003322,薛,m,h-s-s-p-s-hz-h-hz-h-d-h-d-p-h-h-s,3,038
003323,薇,m,h-s-s-p-p-s-s-sz-s-h-p-hzt-p-h-p-n,3,038
003324,擎,m,h-s-s-p-hzg-s-hz-h-p-h-p-n-p-h-h-sg,3,116
003325,薪,m,h-s-s-d-h-d-p-h-h-sg-p-d-p-p-h-s,3,038
003326,薄,s,h-s-s-d-d-t-h-s-hz-h-h-s-d-h-sg-d,3,038
003327,颠,j,h-s-s-hz-h-h-h-h-p-d-h-p-s-hz-p-d,2,179
003328,翰,s,h-s-s-hz-h-h-h-s-p-n-hzg-d-t-hzg-d-t,2,190
003329,噩,m,h-s-s-hz-h-s-hz-h-h-s-hz-h-s-hz-h-h,1,056
003330,橱,m,h-s-p-d-h-p-h-s-hz-h-d-p-t-h-sg-d,2,102
003331,橙,m,h-s-p-d-hp-d-p-p-n-h-s-hz-h-d-p-h,2,102
003332,橘,m,h-s-p-d-hp-d-hp-sg-p-s-hzg-p-d-s-hz-h,2,102
003333,整,j,h-s-hz-h-s-p-d-p-h-p-n-h-s-h-s-h,3,109
003334,融,t,h-s-hz-h-s-hzg-d-p-h-s-s-hz-h-s-h-d,2,166
003335,瓢,s,h-s-hz-s-s-h-h-h-sg-p-d-p-p-st-d-n,2,138
003336,醒,j,h-s-hz-p-sw-h-h-s-hz-h-h-p-h-h-s-h,2,213
003337,霍,s,h-d-hp-s-d-d-d-d-p-s-d-h-h-h-s-h,3,218
003338,霎,s,h-d-hp-s-d-d-d-d-d-h-pd-p-h-pd-p-h,5,218
003339,辙,h,h-pz-s-t-d-h-pz-d-s-hzg-h-h-p-h-p-n,4,086
003340,冀,m,s-h-t-p-swg-s-hz-h-s-h-h-s-s-h-p-d,5,009
003341,餐,j,s-h-p-hp-d-hp-d-p-n-d-hz-h-h-st-p-d,3,228
003342,嘴,m,s-hz-h-s-h-s-t-p-swg-p-hp-p-hzg-h-h-s,2,056
003343,踱,h,s-hz-h-s-h-s-t-d-h-p-h-s-s-h-hp-n,2,216
003344,蹄,h,s-hz-h-s-h-s-t-d-h-d-p-d-hp-s-hzg-s,2,216
003345,蹂,j,s-hz-h-s-h-s-t-hp-d-hp-sg-p-h-s-p-n,2,216
003346,蟆,h,s-hz-h-s-h-d-h-s-s-s-hz-h-h-h-p-n,2,166
003347,螃,s,s-hz-h-s-h-d-d-h-d-p-d-hp-d-h-hzg-p,2,166
003348,器,m,s-hz-h-s-hz-h-h-p-n-d-s-hz-h-s-hz-h,5,056
003349,噪,j,s-hz-h-s-hz-h-s-hz-h-s-hz-h-h-s-p-n,2,056
003350,鹦,t,s-hz-p-d-s-hz-p-d-pd-p-h-p-hzg-d-szzg-h,2,148
003351,赠,h,s-hz-p-d-d-p-s-hz-s-d-p-h-s-hz-h-h,2,082
003352,默,s,s-hz-d-p-h-s-h-t-d-d-d-d-h-p-n-d,2,256
003353,黔,m,s-hz-d-p-h-s-h-t-d-d-d-d-p-n-d-hp,2,256
003354,镜,j,p-h-h-h-st-d-h-d-p-h-s-hz-h-h-p-swg,2,140
003355,赞,j,p-h-s-h-p-st-p-h-s-h-p-swg-s-hz-p-d,3,082
003356,穆,j,p-h-s-p-d-p-s-hz-h-h-s-p-d-p-p-p,2,139
003357,篮,m,p-h-d-p-h-d-s-s-p-h-d-s-hz-s-s-h,3,188
003358,篡,m,p-h-d-p-h-d-s-hz-h-h-h-h-p-n-pz-d,5,188
003359,篷,m,p-h-d-p-h-d-p-hp-n-h-h-h-s-d-hzzp-n,3,188
003360,篱,m,p-h-d-p-h-d-d-h-p-d-sz-s-s-hzg-pz-d,3,188
003361,儒,j,p-s-h-d-hp-s-d-d-d-d-h-p-s-hzg-s-s,2,029
003362,邀,m,p-s-hz-h-h-d-h-hzg-p-p-h-p-d-d-hzzp-n,8,043
003363,衡,t,p-p-s-p-hp-s-hz-h-s-h-h-p-d-h-h-sg,4,181
003364,膨,s,p-hzg-h-h-h-s-h-s-hz-h-d-p-t-p-p-p,4,129
003365,雕,j,p-hzg-h-s-h-s-hz-h-p-s-d-h-h-h-s-h,2,230
003366,鲸,m,p-hp-s-hz-h-s-h-t-d-h-s-hz-h-sg-p-d,2,229
003367,磨,t,d-h-p-h-s-p-d-h-s-p-n-h-p-s-hz-h,7,151
003368,瘾,t,d-h-p-d-t-hpwg-s-p-hp-hz-h-h-d-xg-d-d,7,147
003369,瘸,j,d-h-p-d-t-hzg-p-s-hz-h-s-hzg-p-d-p-d,7,147
003370,凝,s,d-t-p-swg-p-h-h-p-d-hp-d-hp-s-h-p-n,4,012
003371,辨,s,d-h-d-p-h-h-p-d-p-d-h-d-p-h-h-s,4,210
003372,辩,s,d-h-d-p-h-h-p-d-hzt-d-h-d-p-h-h-s,4,210
003373,糙,j,d-p-h-s-p-d-p-h-s-h-s-hz-h-d-hzzp-n,2,173
003374,糖,h,d-p-h-s-p-d-d-h-p-hz-h-h-s-s-hz-h,2,173
003375,糕,m,d-p-h-s-p-d-d-p-h-h-s-h-d-d-d-d,2,173
003376,燃,h,d-p-p-d-p-hp-d-d-h-p-n-d-d-d-d-d,2,096
003377,濒,s,d-d-t-s-h-s-h-s-p-p-h-p-s-hz-p-d,4,068
003378,澡,s,d-d-t-s-hz-h-s-hz-h-s-hz-h-h-s-p-n,2,068
003379,激,m,d-d-t-p-s-hz-h-h-d-h-hzg-p-p-h-p-n,4,068
003380,懒,h,d-d-s-h-s-hz-h-s-p-d-p-hp-s-hz-p-d,4,076
003381,憾,s,d-d-s-h-p-h-s-hz-h-xg-p-d-d-xg-d-d,2,076
003382,懈,s,d-d-s-p-hp-p-hzg-h-h-s-hzg-p-p-h-h-s,4,076
003383,窿,h,d-d-hp-p-d-hpwg-s-p-hp-n-h-p-h-h-s-h,3,157
003384,壁,t,hz-h-p-s-hz-h-d-h-d-p-h-h-s-h-s-h,3,071
003385,避,s,hz-h-p-s-hz-h-d-h-d-p-h-h-s-d-hzzp-n,8,043
003386,缰,m,pz-pz-t-h-s-hz-h-s-h-h-s-hz-h-s-h-h,2,069
003387,缴,m,pz-pz-t-p-s-hz-h-h-d-h-hzg-p-p-h-p-n,4,069
003388,戴,h,h-s-h-s-hz-h-s-h-h-s-s-h-p-d-xg-p-d,6,093
003389,擦,j,h-sg-t-d-d-hp-p-hp-d-d-hp-n-h-h-sg-p-d,2,067
003390,藉,m,h-s-s-h-h-h-s-p-d-h-s-s-h-s-hz-h-h,3,038
003391,鞠,m,h-s-s-h-s-hz-h-h-s-p-hzg-d-p-h-s-p-d,2,232
003392,藏,m,h-s-s-h-p-sz-h-p-h-s-hz-h-s-sz-xg-p-d,3,038
003393,藐,m,h-s-s-p-d-d-p-wg-p-p-p-s-hz-h-h-p-swg,3,038
003394,檬,m,h-s-p-d-h-s-s-d-hp-h-h-p-wg-p-p-p-n,2,102
003395,檐,m,h-s-p-d-p-hp-h-p-p-d-d-h-h-h-s-hz-h,2,102
003396,檀,m,h-s-p-d-d-h-s-hz-s-hz-h-h-s-hz-h-h-h,2,102
003397,礁,t,h-p-s-hz-h-p-s-d-h-h-h-s-h-d-d-d-d,2,151
